repository,commit,type,before,after
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function forward_deconvolutional_layer(deconvolutional_layer, network_state) at src/deconvolutional_layer.h:22}","{Function forward_deconvolutional_layer(layer, network_state) at src/deconvolutional_layer.h:20})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function hierarchy_predictions(float, int, tree, int) at src/tree.h:18}","{Function hierarchy_predictions(float, int, tree, int, int) at src/tree.h:18})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function forward_deconvolutional_layer_gpu(deconvolutional_layer, network_state) at src/deconvolutional_layer.h:13}","{Function forward_deconvolutional_layer_gpu(layer, network_state) at src/deconvolutional_layer.h:11})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function update_deconvolutional_layer(deconvolutional_layer, float, float, float) at src/deconvolutional_layer.c:194}","{Function update_deconvolutional_layer(layer, int, float, float, float) at src/deconvolutional_layer.c:248})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","EXTRACT_MOVE","{Function forward_region_layer(layer, network_state) at src/region_layer.c:134}","{Function softmax_cpu(float, int, int, int, int, int, int, float, float) at src/blas.c:234})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function deconvolutional_out_height(deconvolutional_layer) at src/deconvolutional_layer.c:11}","{Function deconvolutional_out_height(layer) at src/deconvolutional_layer.c:17})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function softmax(float, int, float, float) at src/blas.c:205}","{Function softmax(float, int, float, int, float) at src/blas.c:215})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","EXTRACT","{Function engine_go(char, char, int) at src/go.c:433}","{Function print_game(float, FILE) at src/go.c:478})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function softmax_gpu(float, int, int, int, float, float) at src/blas.h:81}","{Function softmax_gpu(float, int, int, int, int, int, int, float, float) at src/blas.h:85})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function backward_deconvolutional_layer(deconvolutional_layer, network_state) at src/deconvolutional_layer.c:156}","{Function backward_deconvolutional_layer(layer, network_state) at src/deconvolutional_layer.c:206})"
"darknet","60e952ba694e3e0811db5868d70ad7ebfe676836","CHANGE_SIGNATURE","{Function valid_go(char, char, int) at src/go.c:401}","{Function valid_go(char, char, int, char) at src/go.c:445})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function forward_network_gpu(network) at src/network.h:18}","{Function forward_network_gpu(network) at include/darknet.h:534})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function parse_network_cfg(char) at src/parser.h:5}","{Function parse_network_cfg(char) at include/darknet.h:573})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function matrix_to_csv(matrix) at src/matrix.h:11}","{Function matrix_to_csv(matrix) at include/darknet.h:546})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function get_current_rate(network) at src/network.h:24}","{Function get_current_rate(network) at include/darknet.h:599})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function cuda_mag_array(float, size_t) at src/cuda.h:19}","{Function cuda_mag_array(float, size_t) at include/darknet.h:531})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function find_arg(int, char, char) at src/utils.h:60}","{Function find_arg(int, char, char) at include/darknet.h:653})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function visualize_network(network) at src/network.h:50}","{Function visualize_network(network) at include/darknet.h:616})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function update_network_gpu(network) at src/network.h:20}","{Function update_network_gpu(network) at include/darknet.h:536})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function test_resize(char) at src/image.h:104}","{Function test_resize(char) at include/darknet.h:594})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function read_intlist(char, int, int) at src/utils.h:11}","{Function read_intlist(char, int, int) at include/darknet.h:673})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function free_network(network) at src/network.h:26}","{Function free_network(network) at include/darknet.h:581})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function denormalize_convolutional_layer(convolutional_layer) at src/convolutional_layer.h:29}","{Function denormalize_convolutional_layer(layer) at include/darknet.h:561})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function cuda_pull_array(float, float, size_t) at src/cuda.h:13}","{Function cuda_pull_array(float, float, size_t) at include/darknet.h:530})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function statistics_connected_layer(layer) at src/connected_layer.h:16}","{Function statistics_connected_layer(layer) at include/darknet.h:562})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function mse_array(float, int) at src/utils.h:44}","{Function mse_array(float, int) at include/darknet.h:668})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function rand_normal() at src/utils.h:45}","{Function rand_normal() at include/darknet.h:675})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function make_image(int, int, int) at src/image.h:85}","{Function make_image(int, int, int) at include/darknet.h:585})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function get_current_batch(network) at src/network.h:25}","{Function get_current_batch(network) at include/darknet.h:602})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function rgbgr_weights(convolutional_layer) at src/convolutional_layer.h:51}","{Function rgbgr_weights(layer) at include/darknet.h:564})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function hierarchy_predictions(float, int, tree, int, int) at src/tree.h:6}","{Function hierarchy_predictions(float, int, tree, int, int) at include/darknet.h:648})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function mag_array(float, int) at src/utils.h:54}","{Function mag_array(float, int) at include/darknet.h:670})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function free_list(list) at src/list.h:12}","{Function free_list(list) at include/darknet.h:667})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function box_iou(box, box) at src/box.h:10}","{Function box_iou(box, box) at include/darknet.h:617})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function copy_data(data) at src/data.h:58}","{Function copy_data(data) at include/darknet.h:549})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function draw_box_width(image, int, int, int, int, int, float, float, float) at src/image.h:27}","{Function draw_box_width(image, int, int, int, int, int, float, float, float) at include/darknet.h:598})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function make_matrix(int, int) at src/matrix.h:5}","{Function make_matrix(int, int) at include/darknet.h:637})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function cuda_push_array(float, float, size_t) at src/cuda.h:12}","{Function cuda_push_array(float, float, size_t) at include/darknet.h:532})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function max_index(float, int) at src/utils.h:41}","{Function max_index(float, int) at include/darknet.h:665})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function random_distort_image(image, float, float, float) at src/image.h:40}","{Function random_distort_image(image, float, float, float) at include/darknet.h:611})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function grayscale_image_3c(image) at src/image.h:68}","{Function grayscale_image_3c(image) at include/darknet.h:544})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function letterbox_image(image, int, int) at src/image.h:41}","{Function letterbox_image(image, int, int) at include/darknet.h:587})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function do_nms_obj(box, float, int, int, float) at src/box.h:15}","{Function do_nms_obj(box, float, int, int, float) at include/darknet.h:635})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function find_char_arg(int, char, char, char) at src/utils.h:61}","{Function find_char_arg(int, char, char, char) at include/darknet.h:654})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function get_network_output_layer(network) at src/network.h:47}","{Function get_network_output_layer(network) at include/darknet.h:605})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function scal_cpu(int, float, float, int) at src/blas.h:18}","{Function scal_cpu(int, float, float, int) at include/darknet.h:517})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function variance_array(float, int) at src/utils.h:53}","{Function variance_array(float, int) at include/darknet.h:669})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function normalize_cpu(float, float, float, int, int, int) at src/blas.h:26}","{Function normalize_cpu(float, float, float, int, int, int) at include/darknet.h:518})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function get_detection_boxes(layer, int, int, float, float, box, int) at src/detection_layer.h:12}","{Function get_detection_boxes(layer, int, int, float, float, box, int) at include/darknet.h:568})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function normalize_image(image) at src/image.h:48}","{Function normalize_image(image) at include/darknet.h:545})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function train_network_datum(network) at src/network.h:37}","{Function train_network_datum(network) at include/darknet.h:557})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function crop_image(image, int, int, int, int) at src/image.h:34}","{Function crop_image(image, int, int, int, int) at include/darknet.h:588})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function network_predict(network, float) at src/network.h:40}","{Function network_predict(network, float) at include/darknet.h:626})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function free_image(image) at src/image.h:103}","{Function free_image(image) at include/darknet.h:644})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function float_to_image(int, int, int, float) at src/image.h:88}","{Function float_to_image(int, int, int, float) at include/darknet.h:608})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function train_networks(network, int, data, int) at src/network.h:13}","{Function train_networks(network, int, data, int) at include/darknet.h:538})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function best_3d_shift_r(image, image, int, int) at src/image.h:65}","{Function best_3d_shift_r(image, image, int, int) at include/darknet.h:520})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function save_weights(network, char) at src/parser.h:7}","{Function save_weights(network, char) at include/darknet.h:574})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function set_batch_network(network, int) at src/network.h:52}","{Function set_batch_network(network, int) at include/darknet.h:582})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function load_image_color(char, int, int) at src/image.h:92}","{Function load_image_color(char, int, int) at include/darknet.h:584})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function matrix_add_matrix(matrix, matrix) at src/matrix.h:14}","{Function matrix_add_matrix(matrix, matrix) at include/darknet.h:553})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function axpy_cpu(int, float, float, int, float, int) at src/blas.h:16}","{Function axpy_cpu(int, float, float, int, float, int) at include/darknet.h:515})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function show_image(image, char) at src/image.h:75}","{Function show_image(image, char) at include/darknet.h:596})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function read_map(char) at src/utils.h:12}","{Function read_map(char) at include/darknet.h:663})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function train_network(network, data) at src/network.h:35}","{Function train_network(network, data) at include/darknet.h:645})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function grayscale_image(image) at src/image.h:67}","{Function grayscale_image(image) at include/darknet.h:613})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function load_cifar10_data(char) at src/data.h:38}","{Function load_cifar10_data(char) at include/darknet.h:551})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function top_k(float, int, int, int) at src/utils.h:31}","{Function top_k(float, int, int, int) at include/darknet.h:662})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function mean_array(float, int) at src/utils.h:51}","{Function mean_array(float, int) at include/darknet.h:671})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function network_accuracies(network, data, int) at src/network.h:42}","{Function network_accuracies(network, data, int) at include/darknet.h:556})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function scale_matrix(matrix, float) at src/matrix.h:15}","{Function scale_matrix(matrix, float) at include/darknet.h:554})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function update_network(network) at src/network.h:33}","{Function update_network(network) at include/darknet.h:512})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function basecfg(char) at src/utils.h:16}","{Function basecfg(char) at include/darknet.h:655})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function find_float_arg(int, char, char, float) at src/utils.h:59}","{Function find_float_arg(int, char, char, float) at include/darknet.h:652})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function free_matrix(matrix) at src/matrix.h:7}","{Function free_matrix(matrix) at include/darknet.h:593})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function zero_objectness(layer) at src/region_layer.h:12}","{Function zero_objectness(layer) at include/darknet.h:579})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function copy_cpu(int, float, int, float, int) at src/blas.h:17}","{Function copy_cpu(int, float, int, float, int) at include/darknet.h:516})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function flip_image(image) at src/image.h:25}","{Function flip_image(image) at include/darknet.h:607})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function sync_nets(network, int, int) at src/network.h:14}","{Function sync_nets(network, int, int) at include/darknet.h:539})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function save_image_png(image, char) at src/image.h:77}","{Function save_image_png(image, char) at include/darknet.h:542})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function harmless_update_network_gpu(network) at src/network.h:21}","{Function harmless_update_network_gpu(network) at include/darknet.h:540})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function get_network_image(network) at src/network.h:45}","{Function get_network_image(network) at include/darknet.h:625})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function cuda_set_device(int) at src/cuda.h:14}","{Function cuda_set_device(int) at include/darknet.h:527})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function draw_detections(image, int, float, box, float, char, image, int) at src/image.h:31}","{Function draw_detections(image, int, float, box, float, char, image, int) at include/darknet.h:621})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function rotate_image(image, float) at src/image.h:49}","{Function rotate_image(image, float) at include/darknet.h:615})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function option_find_int(list, char, int) at src/option_list.h:16}","{Function option_find_int(list, char, int) at include/darknet.h:571})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function cuda_make_array(float, size_t) at src/cuda.h:10}","{Function cuda_make_array(float, size_t) at include/darknet.h:529})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function threshold_image(image, float) at src/image.h:69}","{Function threshold_image(image, float) at include/darknet.h:590})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function concat_data(data, data) at src/data.h:55}","{Function concat_data(data, data) at include/darknet.h:550})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function forward_network(network) at src/network.h:31}","{Function forward_network(network) at include/darknet.h:510})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function denormalize_connected_layer(layer) at src/connected_layer.h:15}","{Function denormalize_connected_layer(layer) at include/darknet.h:560})"
"darknet","fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a","MOVE","{Function read_boxes(char, int) at src/data.h:37}","{Function read_boxes(char, int) at include/darknet.h:620})"
